id,id_karyawan,nik,tanggal,shift,jadwal_masuk,jadwal_pulang,jam_masuk,jam_keluar,terlambat,plg_cepat,absent,lembur,jml_jamkerja,id_departement,jam_kerja,partner,created_at,updated_at
14449,80,RTI007,3/19/2025,,08:30:00,16:00:00,07:53:04,15:56:22,,00:03:38,,,08:03:18,48,08:03:18,2,3/19/2025 08:10:42,3/19/2025 16:06:54
14450,77,RTI004,3/19/2025,,08:30:00,16:00:00,08:04:47,15:59:13,,,,,07:54:26,49,07:54:26,2,3/19/2025 08:15:47,3/19/2025 16:11:51
14451,92,RTI019,3/19/2025,,08:30:00,16:00:00,08:20:36,15:55:50,,00:04:10,,,07:35:14,46,07:35:14,2,3/19/2025 08:30:58,3/19/2025 16:06:54
14452,137,RTI034,3/19/2025,,08:30:00,16:00:00,08:25:52,15:59:00,,00:01:00,,,07:33:08,46,07:33:08,2,3/19/2025 08:35:49,3/19/2025 16:11:51
14453,74,RTI001,3/19/2025,,08:30:00,16:00:00,08:26:43,16:00:48,,,,00:00:48,07:33:17,50,07:34:05,2,3/19/2025 08:40:48,3/19/2025 16:11:51
14454,91,RTI018,3/19/2025,,08:30:00,16:00:00,08:27:51,15:59:18,,,,,07:31:27,48,07:31:27,2,3/19/2025 08:40:48,3/19/2025 16:11:51
14455,138,--,3/19/2025,,08:30:00,16:00:00,08:28:03,15:56:13,,00:03:47,,,07:28:10,46,07:28:10,2,3/19/2025 08:40:48,3/19/2025 16:06:54
14456,75,RTI002,3/19/2025,,08:30:00,16:00:00,08:28:11,16:00:27,,,,00:00:27,07:31:49,49,07:32:16,2,3/19/2025 08:40:48,3/19/2025 16:11:51
14457,136,RTI035,3/19/2025,,08:30:00,16:00:00,08:33:41,15:59:54,00:03:41,,,,07:26:13,46,07:26:13,2,3/19/2025 08:45:51,3/19/2025 16:11:51
14458,82,RTI009,3/19/2025,,08:30:00,16:00:00,08:34:10,15:59:27,00:04:10,,,,07:25:17,48,07:25:17,2,3/19/2025 08:45:51,3/19/2025 16:11:51
14459,94,RTI021,3/19/2025,,08:30:00,16:00:00,08:35:04,15:59:37,00:05:04,,,,07:24:33,46,07:24:33,2,3/19/2025 08:45:51,3/19/2025 16:11:51
14460,87,RTI014,3/19/2025,,08:30:00,16:00:00,08:36:05,15:57:23,00:06:05,00:02:37,,,07:21:18,46,07:21:18,2,3/19/2025 08:45:51,3/19/2025 16:06:54
14461,93,RTI020,3/19/2025,,08:30:00,16:00:00,08:39:22,15:58:51,00:09:22,00:01:09,,,07:19:29,48,07:19:29,2,3/19/2025 08:50:52,3/19/2025 16:11:51
14462,76,RTI003,3/19/2025,,08:30:00,16:00:00,08:40:52,15:06:50,00:10:52,00:53:10,,,06:25:58,49,06:25:58,2,3/19/2025 08:50:52,5/7/2025 17:17:44
14463,88,RTI015,3/19/2025,,08:30:00,16:00:00,08:49:41,16:23:44,00:19:41,,,00:23:44,07:10:19,50,07:34:03,2,3/19/2025 09:00:45,3/19/2025 16:38:00
14464,99,RTI026,3/19/2025,,08:30:00,16:00:00,08:52:05,15:57:05,00:22:05,00:02:55,,,07:05:00,46,07:05:00,2,3/19/2025 09:05:44,3/19/2025 16:06:54
14465,95,RTI022,3/19/2025,,08:30:00,16:00:00,08:52:14,15:56:52,00:22:14,00:03:08,,,07:04:38,47,07:04:38,2,3/19/2025 09:05:44,5/7/2025 17:17:44
14466,97,RTI024,3/19/2025,,08:30:00,16:00:00,08:56:58,15:57:35,00:26:58,00:02:25,,,07:00:37,49,07:00:37,2,3/19/2025 09:10:56,3/19/2025 16:11:50
14467,98,RTI025,3/19/2025,,08:30:00,16:00:00,09:26:55,,00:56:55,,,,,48,,2,3/19/2025 09:36:54,3/19/2025 09:36:54
14468,100,RTI027,3/19/2025,,08:30:00,16:00:00,09:37:16,15:56:41,01:07:16,00:03:19,,,06:19:25,46,06:19:25,2,3/19/2025 09:53:50,3/19/2025 16:06:54
14469,79,RTI006,3/19/2025,,08:30:00,16:00:00,10:06:44,17:47:05,01:36:44,,,01:47:05,05:53:16,50,07:40:21,2,3/19/2025 10:20:50,3/19/2025 17:56:41
14470,140,-,3/20/2025,,08:30:00,16:00:00,06:07:53,,,,,,,47,,2,3/20/2025 06:20:43,3/20/2025 06:20:43
14471,76,RTI003,3/20/2025,,08:30:00,16:00:00,06:27:47,16:22:13,,,,00:22:13,09:32:13,49,09:54:26,2,3/20/2025 06:39:52,3/20/2025 16:35:38
14472,141,RTI,3/20/2025,,08:30:00,16:00:00,07:04:58,16:21:49,,,,00:21:49,08:55:02,47,09:16:51,2,3/20/2025 07:18:57,3/20/2025 16:35:38
14473,83,RTI010,3/20/2025,,08:30:00,16:00:00,07:37:52,15:57:54,,00:02:06,,,08:20:02,49,08:20:02,2,3/20/2025 07:48:57,3/20/2025 16:15:50
14474,77,RTI004,3/20/2025,,08:30:00,16:00:00,08:06:14,15:58:49,,00:01:11,,,07:52:35,49,07:52:35,2,3/20/2025 08:16:52,3/20/2025 16:15:50
14475,80,RTI007,3/20/2025,,08:30:00,16:00:00,08:13:42,15:56:12,,00:03:48,,,07:42:30,48,07:42:30,2,3/20/2025 08:26:50,3/20/2025 16:15:50
14476,92,RTI019,3/20/2025,,08:30:00,16:00:00,08:23:45,15:56:45,,00:03:15,,,07:33:00,46,07:33:00,2,3/20/2025 08:36:54,3/20/2025 16:15:50
14477,82,RTI009,3/20/2025,,08:30:00,16:00:00,08:28:42,15:58:24,,00:01:36,,,07:29:42,48,07:29:42,2,3/20/2025 08:41:51,3/20/2025 16:15:50
14478,91,RTI018,3/20/2025,,08:30:00,16:00:00,08:28:52,15:58:07,,00:01:53,,,07:29:15,48,07:29:15,2,3/20/2025 08:41:51,3/20/2025 16:15:50
14479,75,RTI002,3/20/2025,,08:30:00,16:00:00,08:30:14,15:58:55,,00:01:05,,,07:28:41,49,07:28:41,2,3/20/2025 08:41:51,3/20/2025 16:15:50
14480,93,RTI020,3/20/2025,,08:30:00,16:00:00,08:32:02,15:58:45,00:02:02,00:01:15,,,07:26:43,48,07:26:43,2,3/20/2025 08:41:51,3/20/2025 16:15:50
14481,138,--,3/20/2025,,08:30:00,16:00:00,08:33:48,15:56:22,00:03:48,00:03:38,,,07:22:34,46,07:22:34,2,3/20/2025 08:46:42,3/20/2025 16:15:50
14482,94,RTI021,3/20/2025,,08:30:00,16:00:00,08:37:52,15:59:08,00:07:52,,,,07:21:16,46,07:21:16,2,3/20/2025 09:00:48,3/20/2025 16:15:50
14483,136,RTI035,3/20/2025,,08:30:00,16:00:00,08:41:12,16:05:13,00:11:12,,,00:05:13,07:18:48,46,07:24:01,2,3/20/2025 09:00:48,3/20/2025 16:15:50
14484,137,RTI034,3/20/2025,,08:30:00,16:00:00,08:46:23,16:05:04,00:16:23,,,00:05:04,07:13:37,46,07:18:41,2,3/20/2025 09:00:48,3/20/2025 16:15:50
14485,87,RTI014,3/20/2025,,08:30:00,16:00:00,08:50:45,15:57:45,00:20:45,00:02:15,,,07:07:00,46,07:07:00,2,3/20/2025 09:00:49,3/20/2025 16:15:50
14486,99,RTI026,3/20/2025,,08:30:00,16:00:00,08:56:42,16:02:51,00:26:42,,,00:02:51,07:03:18,46,07:06:09,2,3/20/2025 09:10:55,3/20/2025 16:15:50
14487,97,RTI024,3/20/2025,,08:30:00,16:00:00,09:11:45,15:57:59,00:41:45,00:02:01,,,06:46:14,49,06:46:14,2,3/20/2025 09:36:14,3/20/2025 16:15:50
14488,88,RTI015,3/20/2025,,08:30:00,16:00:00,09:13:48,16:10:48,00:43:48,,,00:10:48,06:46:12,50,06:57:00,2,3/20/2025 09:36:14,3/20/2025 16:25:56
14489,89,RTI016,3/20/2025,,08:30:00,16:00:00,09:16:53,16:22:17,00:46:53,,,00:22:17,06:43:07,48,07:05:24,2,3/20/2025 09:36:14,3/20/2025 16:35:38
14490,95,RTI022,3/20/2025,,08:30:00,16:00:00,09:21:12,15:55:50,00:51:12,00:04:10,,,06:34:38,47,06:34:38,2,3/20/2025 09:36:14,3/20/2025 16:15:49
14491,100,RTI027,3/20/2025,,08:30:00,16:00:00,09:28:53,15:55:57,00:58:53,00:04:03,,,06:27:04,46,06:27:04,2,3/20/2025 09:40:51,3/20/2025 16:15:49
14492,98,RTI025,3/20/2025,,08:30:00,16:00:00,09:34:12,,01:04:12,,,,,48,,2,3/20/2025 09:45:46,3/20/2025 09:45:46
14493,79,RTI006,3/20/2025,,08:30:00,16:00:00,09:41:48,16:33:01,01:11:48,,,00:33:01,06:18:12,50,06:51:13,2,3/20/2025 09:55:54,3/20/2025 16:45:49
14494,74,RTI001,3/20/2025,,08:30:00,16:00:00,15:11:19,16:15:56,06:41:19,,,00:15:56,00:48:41,50,01:04:37,2,3/20/2025 15:24:05,3/20/2025 16:25:56
14495,140,-,3/21/2025,,08:30:00,16:00:00,05:58:03,,,,,,,47,,2,3/21/2025 06:10:47,3/21/2025 06:10:47
14496,141,RTI,3/21/2025,,08:30:00,16:00:00,07:02:38,16:06:48,,,,00:06:48,08:57:22,47,09:04:10,2,3/21/2025 07:15:56,3/21/2025 16:20:46
14497,83,RTI010,3/21/2025,,08:30:00,16:00:00,07:30:18,16:02:48,,,,00:02:48,08:29:42,49,08:32:30,2,3/21/2025 07:39:58,3/21/2025 16:15:53
14498,80,RTI007,3/21/2025,,08:30:00,16:00:00,07:49:02,15:56:18,,00:03:42,,,08:07:16,48,08:07:16,2,3/21/2025 08:05:47,3/21/2025 16:06:01
14499,77,RTI004,3/21/2025,,08:30:00,16:00:00,07:51:52,15:57:24,,00:02:36,,,08:05:32,49,08:05:32,2,3/21/2025 08:05:48,3/21/2025 16:10:49
14500,94,RTI021,3/21/2025,,08:30:00,16:00:00,08:00:06,15:57:42,,00:02:18,,,07:57:36,46,07:57:36,2,3/21/2025 08:19:58,3/21/2025 16:10:49
14501,138,--,3/21/2025,,08:30:00,16:00:00,08:13:59,15:56:57,,00:03:03,,,07:42:58,46,07:42:58,2,3/21/2025 08:24:51,3/21/2025 16:10:49
14502,91,RTI018,3/21/2025,,08:30:00,16:00:00,08:22:25,15:58:54,,00:01:06,,,07:36:29,48,07:36:29,2,3/21/2025 08:34:52,3/21/2025 16:10:50
14503,92,RTI019,3/21/2025,,08:30:00,16:00:00,08:23:04,15:55:59,,00:04:01,,,07:32:55,46,07:32:55,2,3/21/2025 08:34:52,3/21/2025 16:06:01
14504,74,RTI001,3/21/2025,,08:30:00,16:00:00,08:24:45,16:04:25,,,,00:04:25,07:35:15,50,07:39:40,2,3/21/2025 08:34:52,3/21/2025 16:15:53
14505,137,RTI034,3/21/2025,,08:30:00,16:00:00,08:26:55,,,,,,,46,,2,3/21/2025 08:39:55,3/21/2025 08:39:55
14506,75,RTI002,3/21/2025,,08:30:00,16:00:00,08:35:48,15:58:49,00:05:48,00:01:11,,,07:23:01,49,07:23:01,2,3/21/2025 08:49:56,3/21/2025 16:10:50
14507,82,RTI009,3/21/2025,,08:30:00,16:00:00,08:36:59,15:59:05,00:06:59,,,,07:22:06,48,07:22:06,2,3/21/2025 08:49:56,3/21/2025 16:10:50
14508,93,RTI020,3/21/2025,,08:30:00,16:00:00,08:37:39,15:57:21,00:07:39,00:02:39,,,07:19:42,48,07:19:42,2,3/21/2025 08:49:56,3/21/2025 16:10:49
14509,76,RTI003,3/21/2025,,08:30:00,16:00:00,08:45:58,,00:15:58,,,,,49,,2,3/21/2025 08:59:58,3/21/2025 08:59:58
14510,87,RTI014,3/21/2025,,08:30:00,16:00:00,08:48:50,16:10:26,00:18:50,,,00:10:26,07:11:10,46,07:21:36,2,3/21/2025 08:59:58,3/21/2025 16:20:46
14511,95,RTI022,3/21/2025,,08:30:00,16:00:00,08:51:19,15:55:43,00:21:19,00:04:17,,,07:04:24,47,07:04:24,2,3/21/2025 09:05:54,5/7/2025 17:17:46
14512,99,RTI026,3/21/2025,,08:30:00,16:00:00,08:53:40,16:05:18,00:23:40,,,00:05:18,07:06:20,46,07:11:38,2,3/21/2025 09:05:54,5/7/2025 17:17:46
14513,88,RTI015,3/21/2025,,08:30:00,16:00:00,08:55:43,16:18:54,00:25:43,,,00:18:54,07:04:17,50,07:23:11,2,3/21/2025 09:11:01,5/7/2025 17:17:46
14514,97,RTI024,3/21/2025,,08:30:00,16:00:00,09:09:46,15:57:01,00:39:46,00:02:59,,,06:47:15,49,06:47:15,2,3/21/2025 09:21:03,3/21/2025 16:10:49
14515,98,RTI025,3/21/2025,,08:30:00,16:00:00,09:27:42,,00:57:42,,,,,48,,2,3/21/2025 09:40:53,3/21/2025 09:40:53
14516,79,RTI006,3/21/2025,,08:30:00,16:00:00,09:40:26,16:44:56,01:10:26,,,00:44:56,06:19:34,50,07:04:30,2,3/21/2025 09:50:53,3/21/2025 16:55:47
14517,100,RTI027,3/21/2025,,08:30:00,16:00:00,09:52:56,16:08:20,01:22:56,,,00:08:20,06:07:04,46,06:15:24,2,3/21/2025 10:06:05,3/21/2025 16:20:46
14518,140,-,3/24/2025,,08:30:00,16:00:00,06:59:24,,,,,,,47,,2,3/24/2025 07:09:45,3/24/2025 07:09:45
14519,141,RTI,3/24/2025,,08:30:00,16:00:00,07:05:33,16:04:23,,,,00:04:23,08:54:27,47,08:58:50,2,3/24/2025 07:18:44,3/24/2025 16:19:27
14520,83,RTI010,3/24/2025,,08:30:00,16:00:00,07:22:59,15:58:59,,00:01:01,,,08:36:00,49,08:36:00,2,3/24/2025 07:36:06,3/24/2025 16:19:26
14521,76,RTI003,3/24/2025,,08:30:00,16:00:00,08:03:43,15:58:51,,00:01:09,,,07:55:08,49,07:55:08,2,3/24/2025 08:17:55,3/24/2025 16:19:26
14522,99,RTI026,3/24/2025,,08:30:00,16:00:00,08:06:55,,,,,,,46,,2,3/24/2025 08:17:55,3/24/2025 08:17:55
14523,77,RTI004,3/24/2025,,08:30:00,16:00:00,08:08:16,16:00:26,,,,00:00:26,07:51:44,49,07:52:10,2,3/24/2025 08:17:56,3/24/2025 16:19:27
14524,80,RTI007,3/24/2025,,08:30:00,16:00:00,08:16:45,15:56:11,,00:03:49,,,07:39:26,48,07:39:26,2,3/24/2025 08:29:55,3/24/2025 16:19:25
14525,92,RTI019,3/24/2025,,08:30:00,16:00:00,08:19:23,15:56:38,,00:03:22,,,07:37:15,46,07:37:15,2,3/24/2025 08:29:55,3/24/2025 16:19:25
14526,136,RTI035,3/24/2025,,08:30:00,16:00:00,08:20:38,16:01:46,,,,00:01:46,07:39:22,46,07:41:08,2,3/24/2025 08:34:57,3/24/2025 16:19:27
14527,94,RTI021,3/24/2025,,08:30:00,16:00:00,08:23:22,16:00:53,,,,00:00:53,07:36:38,46,07:37:31,2,3/24/2025 08:34:57,3/24/2025 16:19:27
14528,74,RTI001,3/24/2025,,08:30:00,16:00:00,08:24:55,15:58:23,,00:01:37,,,07:33:28,50,07:33:28,2,3/24/2025 08:34:57,3/24/2025 16:19:26
14529,137,RTI034,3/24/2025,,08:30:00,16:00:00,08:25:19,16:00:41,,,,00:00:41,07:34:41,46,07:35:22,2,3/24/2025 08:34:57,3/24/2025 16:19:27
14530,91,RTI018,3/24/2025,,08:30:00,16:00:00,08:25:47,15:59:52,,,,,07:34:05,48,07:34:05,2,3/24/2025 08:45:53,3/24/2025 16:19:26
14531,82,RTI009,3/24/2025,,08:30:00,16:00:00,08:31:35,16:01:06,00:01:35,,,00:01:06,07:28:25,48,07:29:31,2,3/24/2025 08:45:53,3/24/2025 16:19:27
14532,75,RTI002,3/24/2025,,08:30:00,16:00:00,08:38:47,16:02:11,00:08:47,,,00:02:11,07:21:13,49,07:23:24,2,3/24/2025 08:50:54,3/24/2025 16:19:27
14533,88,RTI015,3/24/2025,,08:30:00,16:00:00,08:39:35,16:02:19,00:09:35,,,00:02:19,07:20:25,50,07:22:44,2,3/24/2025 08:50:54,3/24/2025 16:19:27
14534,95,RTI022,3/24/2025,,08:30:00,16:00:00,08:39:51,15:56:02,00:09:51,00:03:58,,,07:16:11,47,07:16:11,2,3/24/2025 08:50:54,3/24/2025 16:19:25
14535,93,RTI020,3/24/2025,,08:30:00,16:00:00,08:40:35,15:59:37,00:10:35,,,,07:19:02,48,07:19:02,2,3/24/2025 08:50:54,3/24/2025 16:19:26
14536,138,--,3/24/2025,,08:30:00,16:00:00,08:41:56,15:56:24,00:11:56,00:03:36,,,07:14:28,46,07:14:28,2,3/24/2025 08:56:00,3/24/2025 16:19:25
14537,100,RTI027,3/24/2025,,08:30:00,16:00:00,08:54:14,15:58:33,00:24:14,00:01:27,,,07:04:19,46,07:04:19,2,3/24/2025 09:07:04,3/24/2025 16:19:26
14538,87,RTI014,3/24/2025,,08:30:00,16:00:00,08:55:02,15:57:50,00:25:02,00:02:10,,,07:02:48,46,07:02:48,2,3/24/2025 09:07:04,3/24/2025 16:19:25
14539,89,RTI016,3/24/2025,,08:30:00,16:00:00,09:10:53,,00:40:53,,,,,48,,2,3/24/2025 09:25:10,3/24/2025 09:25:10
14540,97,RTI024,3/24/2025,,08:30:00,16:00:00,09:11:47,15:57:36,00:41:47,00:02:24,,,06:45:49,49,06:45:49,2,3/24/2025 09:25:10,3/24/2025 16:19:25
14541,140,-,3/25/2025,,08:30:00,16:00:00,05:58:49,,,,,,,47,,2,3/25/2025 06:28:43,3/25/2025 06:28:43
14542,141,RTI,3/25/2025,,08:30:00,16:00:00,07:22:50,16:02:51,,,,00:02:51,08:37:10,47,08:40:01,2,3/25/2025 07:35:40,3/25/2025 16:16:53
14543,83,RTI010,3/25/2025,,08:30:00,16:00:00,07:25:21,15:58:24,,00:01:36,,,08:33:03,49,08:33:03,2,3/25/2025 07:35:40,3/25/2025 16:11:58
14544,77,RTI004,3/25/2025,,08:30:00,16:00:00,08:02:36,16:01:48,,,,00:01:48,07:57:24,49,07:59:12,2,3/25/2025 08:14:54,3/25/2025 16:11:59
14545,80,RTI007,3/25/2025,,08:30:00,16:00:00,08:02:57,15:57:06,,00:02:54,,,07:54:09,48,07:54:09,2,3/25/2025 08:14:54,5/7/2025 17:17:47
14546,138,--,3/25/2025,,08:30:00,16:00:00,08:16:57,15:56:08,,00:03:52,,,07:39:11,46,07:39:11,2,3/25/2025 08:29:49,3/25/2025 16:07:00
14547,94,RTI021,3/25/2025,,08:30:00,16:00:00,08:17:47,16:00:59,,,,00:00:59,07:42:13,46,07:43:12,2,3/25/2025 08:29:49,5/7/2025 17:17:48
14548,95,RTI022,3/25/2025,,08:30:00,16:00:00,08:23:41,15:55:45,,00:04:15,,,07:32:04,47,07:32:04,2,3/25/2025 08:34:54,3/25/2025 16:07:00
14549,91,RTI018,3/25/2025,,08:30:00,16:00:00,08:24:03,16:00:45,,,,00:00:45,07:35:57,48,07:36:42,2,3/25/2025 08:34:54,3/25/2025 16:11:58
14550,74,RTI001,3/25/2025,,08:30:00,16:00:00,08:24:11,15:59:53,,,,,07:35:42,50,07:35:42,2,3/25/2025 08:34:54,3/25/2025 16:11:58
14551,82,RTI009,3/25/2025,,08:30:00,16:00:00,08:26:52,16:13:08,,,,00:13:08,07:33:08,48,07:46:16,2,3/25/2025 08:39:59,3/25/2025 16:25:48
14552,92,RTI019,3/25/2025,,08:30:00,16:00:00,08:27:54,15:56:22,,00:03:38,,,07:28:28,46,07:28:28,2,3/25/2025 08:39:59,3/25/2025 16:07:01
14553,75,RTI002,3/25/2025,,08:30:00,16:00:00,08:31:38,16:07:42,00:01:38,,,00:07:42,07:28:22,49,07:36:04,2,3/25/2025 08:44:49,3/25/2025 16:25:48
14554,93,RTI020,3/25/2025,,08:30:00,16:00:00,08:36:41,15:57:48,00:06:41,00:02:12,,,07:21:07,48,07:21:07,2,3/25/2025 08:50:00,3/25/2025 16:11:58
14555,99,RTI026,3/25/2025,,08:30:00,16:00:00,08:37:50,15:59:26,00:07:50,,,,07:21:36,46,07:21:36,2,3/25/2025 08:50:00,3/25/2025 16:11:58
14556,136,RTI035,3/25/2025,,08:30:00,16:00:00,08:43:10,16:01:04,00:13:10,,,00:01:04,07:16:50,46,07:17:54,2,3/25/2025 08:54:54,3/25/2025 16:11:58
14557,137,RTI034,3/25/2025,,08:30:00,16:00:00,08:45:15,16:01:58,00:15:15,,,00:01:58,07:14:45,46,07:16:43,2,3/25/2025 08:54:54,3/25/2025 16:11:59
14558,100,RTI027,3/25/2025,,08:30:00,16:00:00,08:52:17,15:55:52,00:22:17,00:04:08,,,07:03:35,46,07:03:35,2,3/25/2025 09:05:39,3/25/2025 16:07:00
14559,97,RTI024,3/25/2025,,08:30:00,16:00:00,08:53:45,15:57:15,00:23:45,00:02:45,,,07:03:30,49,07:03:30,2,3/25/2025 09:05:39,3/25/2025 16:07:01
14560,87,RTI014,3/25/2025,,08:30:00,16:00:00,09:00:57,15:57:10,00:30:57,00:02:50,,,06:56:13,46,06:56:13,2,3/25/2025 09:11:22,3/25/2025 16:07:01
14561,88,RTI015,3/25/2025,,08:30:00,16:00:00,09:03:27,16:08:57,00:33:27,,,00:08:57,06:56:33,50,07:05:30,2,3/25/2025 09:16:20,3/25/2025 16:25:48
14562,76,RTI003,3/25/2025,,08:30:00,16:00:00,09:06:26,15:59:49,00:36:26,,,,06:53:23,49,06:53:23,2,3/25/2025 09:16:21,3/25/2025 16:11:58
14563,89,RTI016,3/25/2025,,08:30:00,16:00:00,09:21:15,15:59:45,00:51:15,,,,06:38:30,48,06:38:30,2,3/25/2025 09:31:24,3/25/2025 16:11:58
14564,98,RTI025,3/25/2025,,08:30:00,16:00:00,09:31:44,,01:01:44,,,,,48,,2,3/25/2025 09:47:08,3/25/2025 09:47:08
14565,140,-,3/26/2025,,08:30:00,16:00:00,06:13:23,,,,,,,47,,2,3/26/2025 06:27:30,3/26/2025 06:27:30
14566,141,RTI,3/26/2025,,08:30:00,16:00:00,07:07:17,15:59:57,,,,,08:52:40,47,08:52:40,2,3/26/2025 07:18:40,3/26/2025 16:13:10
14567,74,RTI001,3/26/2025,,08:30:00,16:00:00,07:44:09,,,,,,,50,,2,3/26/2025 07:55:09,3/26/2025 07:55:09
14568,76,RTI003,3/26/2025,,08:30:00,16:00:00,07:45:52,,,,,,,49,,2,3/26/2025 08:00:35,3/26/2025 08:00:35
14569,83,RTI010,3/26/2025,,08:30:00,16:00:00,07:52:25,15:57:02,,00:02:58,,,08:04:37,49,08:04:37,2,3/26/2025 08:05:23,3/26/2025 16:08:01
14570,80,RTI007,3/26/2025,,08:30:00,16:00:00,08:00:58,15:56:42,,00:03:18,,,07:55:44,48,07:55:44,2,3/26/2025 08:20:44,3/26/2025 16:08:01
14571,77,RTI004,3/26/2025,,08:30:00,16:00:00,08:13:51,15:57:52,,00:02:08,,,07:44:01,49,07:44:01,2,3/26/2025 08:35:40,3/26/2025 16:08:02
14572,138,--,3/26/2025,,08:30:00,16:00:00,08:14:12,15:56:07,,00:03:53,,,07:41:55,46,07:41:55,2,3/26/2025 08:35:40,3/26/2025 16:08:01
14573,75,RTI002,3/26/2025,,08:30:00,16:00:00,08:22:35,15:58:56,,00:01:04,,,07:36:21,49,07:36:21,2,3/26/2025 08:35:40,3/26/2025 16:13:10
14574,92,RTI019,3/26/2025,,08:30:00,16:00:00,08:26:09,15:56:13,,00:03:47,,,07:30:04,46,07:30:04,2,3/26/2025 08:41:19,3/26/2025 16:08:01
14575,82,RTI009,3/26/2025,,08:30:00,16:00:00,08:29:21,15:59:22,,,,,07:30:01,48,07:30:01,2,3/26/2025 08:41:19,3/26/2025 16:13:10
14576,94,RTI021,3/26/2025,,08:30:00,16:00:00,08:30:03,15:58:48,,00:01:12,,,07:28:45,46,07:28:45,2,3/26/2025 08:41:19,3/26/2025 16:13:09
14577,91,RTI018,3/26/2025,,08:30:00,16:00:00,08:31:51,15:59:15,00:01:51,,,,07:27:24,48,07:27:24,2,3/26/2025 08:46:46,3/26/2025 16:13:10
14578,87,RTI014,3/26/2025,,08:30:00,16:00:00,08:33:27,15:57:13,00:03:27,00:02:47,,,07:23:46,46,07:23:46,2,3/26/2025 08:46:46,3/26/2025 16:08:01
14579,136,RTI035,3/26/2025,,08:30:00,16:00:00,08:34:13,15:59:05,00:04:13,,,,07:24:52,46,07:24:52,2,3/26/2025 08:46:46,3/26/2025 16:13:10
14580,137,RTI034,3/26/2025,,08:30:00,16:00:00,08:36:21,15:59:49,00:06:21,,,,07:23:28,46,07:23:28,2,3/26/2025 08:46:46,3/26/2025 16:13:10
14581,93,RTI020,3/26/2025,,08:30:00,16:00:00,08:42:08,15:57:46,00:12:08,00:02:14,,,07:15:38,48,07:15:38,2,3/26/2025 08:53:33,3/26/2025 16:08:02
14582,95,RTI022,3/26/2025,,08:30:00,16:00:00,08:49:59,15:55:34,00:19:59,00:04:26,,,07:05:35,47,07:05:35,2,3/26/2025 09:06:20,3/26/2025 16:08:01
14583,99,RTI026,3/26/2025,,08:30:00,16:00:00,08:52:19,15:57:22,00:22:19,00:02:38,,,07:05:03,46,07:05:03,2,3/26/2025 09:06:21,3/26/2025 16:08:01
14584,97,RTI024,3/26/2025,,08:30:00,16:00:00,08:56:17,15:56:47,00:26:17,00:03:13,,,07:00:30,49,07:00:30,2,3/26/2025 09:14:52,3/26/2025 16:08:01
14585,88,RTI015,3/26/2025,,08:30:00,16:00:00,08:56:25,16:00:49,00:26:25,,,00:00:49,07:03:35,50,07:04:24,2,3/26/2025 09:14:52,3/26/2025 16:13:10
14586,100,RTI027,3/26/2025,,08:30:00,16:00:00,09:05:09,15:55:52,00:35:09,00:04:08,,,06:50:43,46,06:50:43,2,3/26/2025 09:21:17,3/26/2025 16:08:01
14587,98,RTI025,3/26/2025,,08:30:00,16:00:00,09:38:01,,01:08:01,,,,,48,,2,3/26/2025 09:51:43,3/26/2025 09:51:43
14588,140,-,3/27/2025,,08:30:00,16:00:00,06:16:17,,,,,,,47,,2,3/27/2025 06:26:58,3/27/2025 06:26:58
14589,83,RTI010,3/27/2025,,08:30:00,16:00:00,07:11:21,16:06:04,,,,00:06:04,08:48:39,49,08:54:43,2,3/27/2025 07:21:46,3/27/2025 16:25:23
14590,141,RTI,3/27/2025,,08:30:00,16:00:00,07:30:47,16:08:54,,,,00:08:54,08:29:13,47,08:38:07,2,3/27/2025 07:41:44,3/27/2025 16:25:23
14591,76,RTI003,3/27/2025,,08:30:00,16:00:00,07:39:58,16:09:37,,,,00:09:37,08:20:02,49,08:29:39,2,3/27/2025 07:51:48,5/7/2025 17:17:49
14592,94,RTI021,3/27/2025,,08:30:00,16:00:00,08:10:47,15:59:54,,,,,07:49:07,46,07:49:07,2,3/27/2025 08:24:56,3/27/2025 16:25:22
14593,77,RTI004,3/27/2025,,08:30:00,16:00:00,08:11:44,15:58:55,,00:01:05,,,07:47:11,49,07:47:11,2,3/27/2025 08:24:56,3/27/2025 16:08:59
14594,80,RTI007,3/27/2025,,08:30:00,16:00:00,08:13:52,16:10:56,,,,00:10:56,07:46:08,48,07:57:04,2,3/27/2025 08:24:56,3/27/2025 16:25:23
14595,88,RTI015,3/27/2025,,08:30:00,16:00:00,08:22:32,16:11:52,,,,00:11:52,07:37:28,50,07:49:20,2,3/27/2025 08:36:55,3/27/2025 16:25:23
14596,137,RTI034,3/27/2025,,08:30:00,16:00:00,08:23:18,16:00:07,,,,00:00:07,07:36:42,46,07:36:49,2,3/27/2025 08:36:55,3/27/2025 16:25:22
14597,91,RTI018,3/27/2025,,08:30:00,16:00:00,08:26:45,16:01:25,,,,00:01:25,07:33:15,48,07:34:40,2,3/27/2025 08:36:55,3/27/2025 16:25:23
14598,138,--,3/27/2025,,08:30:00,16:00:00,08:27:46,15:55:40,,00:04:20,,,07:27:54,46,07:27:54,2,3/27/2025 08:41:43,3/27/2025 16:08:59
